,Estado,data,Prec_min,Prec_mean,Prec_max,ano,mes,dia
345,CE,2022-05-14,0.0,4.592259968523215,38.197805711533874,2022,05,14
346,PE,2022-05-14,0.0,0.7496132193353869,20.85453080674563,2022,05,14
347,PI,2022-05-14,0.0,0.4611478728922657,9.596979145193473,2022,05,14
348,PB,2022-05-14,0.0,2.274777978340506,20.082703351974487,2022,05,14
349,RS,2022-05-14,0.0,8.14915680898884,88.69896237552166,2022,05,14
350,GO,2022-05-14,0.0,0.12468740229130258,7.921342935626818,2022,05,14
351,DF,2022-05-15,0.0,2.1157494208835113,28.695743083953857,2022,05,15
352,RR,2022-05-15,0.0,8.988747888140875,61.8034093643073,2022,05,15
353,AP,2022-05-15,2.369563065469265,29.237043224107765,77.41066944728215,2022,05,15
354,AC,2022-05-15,0.0,3.274315687382739,25.485454238951206,2022,05,15
355,MA,2022-05-15,0.0008161925943568349,2.7384270750246444,33.97905170095242,2022,05,15
356,SC,2022-05-15,0.0,0.47045430233666924,8.214524905350117,2022,05,15
357,RO,2022-05-15,0.0,1.082698268187789,27.357111458666623,2022,05,15
358,AM,2022-05-15,0.0,14.3911865805567,122.30740339122713,2022,05,15
359,SE,2022-05-15,0.0,0.28017150148193753,3.9903600169345737,2022,05,15
360,MS,2022-05-15,0.0,9.930574687730276,66.30642431624437,2022,05,15
361,MG,2022-05-15,0.0,9.420979610447523,143.08725413377397,2022,05,15
362,AL,2022-05-15,0.0,1.0788835023177743,7.371554022654891,2022,05,15
363,ES,2022-05-15,0.0,0.15210096044944588,7.078015327453613,2022,05,15
364,TO,2022-05-15,0.0,1.703909474510511,25.737652215281997,2022,05,15
365,MT,2022-05-15,0.0,0.9738336402855867,83.31333702651318,2022,05,15
366,PR,2022-05-15,0.0,2.788349786417637,29.602427184581757,2022,05,15
367,PA,2022-05-15,0.004984182654879987,11.048492921899427,126.77986154970367,2022,05,15
368,BA,2022-05-15,0.0,1.2538522377921306,25.235240060972274,2022,05,15
369,RN,2022-05-15,0.0,1.423329798225503,12.474245376884937,2022,05,15
370,RJ,2022-05-15,8.227166281571385e-09,5.1220574539450086,28.018967181444168,2022,05,15
371,SP,2022-05-15,0.006857240805402398,21.75550948176069,116.34610614925623,2022,05,15
372,CE,2022-05-15,0.0,1.5177263778020549,28.726636302890256,2022,05,15
373,PE,2022-05-15,0.0,1.4549557468693433,14.250636498676613,2022,05,15
374,PI,2022-05-15,0.0,0.75565742938933,14.922268430818804,2022,05,15
375,PB,2022-05-15,0.0,2.4145830681541907,13.285854215733707,2022,05,15
376,RS,2022-05-15,0.0,1.4186864717805636,53.24844739260152,2022,05,15
377,GO,2022-05-15,0.0,6.094359282181986,70.65231800079346,2022,05,15
378,DF,2022-05-16,0.0,1.9880724266186933,13.753709730526383,2022,05,16
379,RR,2022-05-16,0.0024105458287522197,20.61181714252527,130.41730768978596,2022,05,16
380,AP,2022-05-16,0.004547593533061445,5.560397214028115,87.4956798022613,2022,05,16
381,AC,2022-05-16,0.02669616846833378,12.550131502664838,79.89939305186272,2022,05,16
382,MA,2022-05-16,0.0,1.7219502945614393,8.29500066646142,2022,05,16
383,SC,2022-05-16,0.0,5.063285055832548e-06,0.07000000029802322,2022,05,16
384,RO,2022-05-16,0.0,20.085092885556715,142.4573232419916,2022,05,16
385,AM,2022-05-16,0.0,16.23522802627672,111.19942256435752,2022,05,16
386,SE,2022-05-16,0.0,1.2287550110360133,7.5129212737083435,2022,05,16
387,MS,2022-05-16,0.0,0.044468594032378655,5.6943807527422905,2022,05,16
388,MG,2022-05-16,0.0,11.772131045729116,101.26281825999297,2022,05,16
389,AL,2022-05-16,0.0,0.28214724949223274,4.528095324865654,2022,05,16
390,ES,2022-05-16,0.0,1.5848339028741074,13.4048654534854,2022,05,16
391,TO,2022-05-16,0.0,0.4221724487992799,8.98590848222375,2022,05,16
392,MT,2022-05-16,0.0,1.77292694484679,125.25408799155353,2022,05,16
393,PR,2022-05-16,0.0,0.0,0.0,2022,05,16
394,PA,2022-05-16,0.0,4.61847859929001,68.97466548637021,2022,05,16
395,BA,2022-05-16,0.0,1.1263511953263918,39.46028380586405,2022,05,16
396,RN,2022-05-16,0.23324102628555604,2.4619097476957,19.115053571760654,2022,05,16
397,RJ,2022-05-16,0.0,3.7957709017269723,68.24036592245102,2022,05,16
398,SP,2022-05-16,0.0,3.2570402606477464,93.81919778140647,2022,05,16
399,CE,2022-05-16,0.0,2.0701945775008186,7.1688038026914,2022,05,16
400,PE,2022-05-16,0.0,0.33581606723276286,12.478388111811313,2022,05,16
401,PI,2022-05-16,0.0,1.6024074921192368,14.19706882025639,2022,05,16
402,PB,2022-05-16,0.0,0.6279046732914052,5.660380311310291,2022,05,16
403,RS,2022-05-16,0.0,0.21786285236298916,32.38844482516288,2022,05,16
404,GO,2022-05-16,0.0,3.4202683718666784,49.81168278347667,2022,05,16
405,DF,2022-05-17,0.0,0.0,0.0,2022,05,17
406,RR,2022-05-17,0.0,27.74205209300921,138.20308694133297,2022,05,17
407,AP,2022-05-17,0.14507455960847437,11.763694057499233,52.859523926167284,2022,05,17
408,AC,2022-05-17,0.0,10.526866714240704,89.01655004732311,2022,05,17
409,MA,2022-05-17,0.0,0.5270556389785483,23.395572109147906,2022,05,17
410,SC,2022-05-17,0.0,0.05521471367319963,4.357775807380676,2022,05,17
411,RO,2022-05-17,0.0,0.3146894979450333,12.750105015163166,2022,05,17
412,AM,2022-05-17,0.0,15.763220980404343,139.29593185641716,2022,05,17
413,SE,2022-05-17,0.0,1.203030785190667,6.175601952709258,2022,05,17
414,MS,2022-05-17,0.0,0.011414856480923026,3.5136836543679237,2022,05,17
415,MG,2022-05-17,0.0,0.46531012583346404,16.927043199539185,2022,05,17
416,AL,2022-05-17,1.0529073476791382,5.788936441906497,21.25355195440352,2022,05,17
417,ES,2022-05-17,0.0,2.9632955466674624,12.41082888841629,2022,05,17
418,TO,2022-05-17,0.0,0.6217365970602842,26.12977646663785,2022,05,17
419,MT,2022-05-17,0.0,0.14884216578320153,23.457467436790466,2022,05,17
420,PR,2022-05-17,0.0,0.0,0.0,2022,05,17
421,PA,2022-05-17,0.0,6.02835479535713,69.90712623520812,2022,05,17
422,BA,2022-05-17,0.0,0.78768056754137,18.671308651566505,2022,05,17
423,RN,2022-05-17,0.0,0.7398280111282747,8.55721696652472,2022,05,17
424,RJ,2022-05-17,0.0,0.6884894440287971,7.475025883875787,2022,05,17
425,SP,2022-05-17,0.0,0.009649326757781462,3.3170651122927666,2022,05,17
426,CE,2022-05-17,0.0,0.540187276628457,15.65608874708414,2022,05,17
427,PE,2022-05-17,0.037505717773456126,2.551528128263268,18.671308651566505,2022,05,17
428,PI,2022-05-17,0.0,2.584597780748881,38.08057405240834,2022,05,17
429,PB,2022-05-17,0.0,0.8441446779687106,10.371952393092215,2022,05,17
430,RS,2022-05-17,0.0,2.693093690780393,21.301305789791513,2022,05,17
431,GO,2022-05-17,0.0,0.06617098863244383,14.448797700926661,2022,05,17
432,DF,2022-05-18,0.0,0.0,0.0,2022,05,18
433,RR,2022-05-18,0.0245799720287323,43.83634363940574,132.88920301105526,2022,05,18
434,AP,2022-05-18,2.8461006085854024,31.516200562682023,109.14170372458767,2022,05,18
435,AC,2022-05-18,0.0,0.13814423889491825,2.3595368359682443,2022,05,18
436,MA,2022-05-18,0.0,1.573295512501165,29.633548310458067,2022,05,18
437,SC,2022-05-18,0.0,0.5278303365759918,43.547701362520456,2022,05,18
438,RO,2022-05-18,0.0,0.006871614915408602,1.662992880505044,2022,05,18
439,AM,2022-05-18,0.0,7.326647768337739,82.88753724843264,2022,05,18
440,SE,2022-05-18,0.0,0.5511661253505575,6.203310012817383,2022,05,18
441,MS,2022-05-18,0.0,0.07740888696006305,7.25885534286499,2022,05,18
442,MG,2022-05-18,0.0,0.33442265837524193,85.22757494193276,2022,05,18
443,AL,2022-05-18,0.0,0.15906956408680276,1.4002685546875,2022,05,18
444,ES,2022-05-18,0.0,0.6531029820414965,14.008650576191586,2022,05,18
445,TO,2022-05-18,0.0,1.859172357732511,45.330856781452894,2022,05,18
446,MT,2022-05-18,0.0,0.015074643257138783,3.388605661923066,2022,05,18
447,PR,2022-05-18,0.0,0.01064065199770827,1.8372511863708496,2022,05,18
448,PA,2022-05-18,0.0,10.633866142492996,131.90906455460936,2022,05,18
449,BA,2022-05-18,0.0,2.0030701168073315,63.500846468012625,2022,05,18
450,RN,2022-05-18,0.0,0.3258595405808016,3.8357521295547485,2022,05,18
451,RJ,2022-05-18,0.0,7.283352568093723e-05,0.029999999329447746,2022,05,18
452,SP,2022-05-18,0.0,9.400951391500967e-05,0.08624165505170822,2022,05,18
453,CE,2022-05-18,0.0,0.5369739723671655,18.736568016931415,2022,05,18
454,PE,2022-05-18,0.0,0.5161591248846787,15.34339605452044,2022,05,18
455,PI,2022-05-18,0.0,0.8805592046517218,34.06383285369013,2022,05,18
456,PB,2022-05-18,0.0,0.41514797024516215,10.116084799170494,2022,05,18
457,RS,2022-05-18,0.0,1.6113538059480537,48.09371956065297,2022,05,18
458,GO,2022-05-18,0.0,0.3601515609748915,6.560775066784117,2022,05,18
459,DF,2022-05-19,0.0,0.00252149093394568,0.1608522915339563,2022,05,19
460,RR,2022-05-19,0.0,11.606588318128212,61.35568501893431,2022,05,19
461,AP,2022-05-19,0.49790422435035,14.552428462350777,48.39822011435706,2022,05,19
462,AC,2022-05-19,0.0,0.025933370418884105,1.500510253943503,2022,05,19
463,MA,2022-05-19,0.0,7.55938359223796,78.0887660944718,2022,05,19
464,SC,2022-05-19,0.0,0.05246745917989484,12.156405030749738,2022,05,19
465,RO,2022-05-19,0.0,0.04455602719660506,4.12282393919304,2022,05,19
466,AM,2022-05-19,0.0,6.5848723639802484,137.71499987412244,2022,05,19
467,SE,2022-05-19,0.0,7.311484792847047,83.05189600586891,2022,05,19
468,MS,2022-05-19,0.0,0.20374306183802326,4.732795359566808,2022,05,19
469,MG,2022-05-19,0.0,0.054223424079928834,8.171787660568953,2022,05,19
470,AL,2022-05-19,0.0,1.813826743949123,17.521732356851892,2022,05,19
471,ES,2022-05-19,0.0,0.041024296154117096,89.46948452014476,2022,05,19
472,TO,2022-05-19,0.0,0.024622069364193845,3.1723547503352165,2022,05,19
473,MT,2022-05-19,0.0,0.041080393976654354,4.12282393919304,2022,05,19
474,PR,2022-05-19,0.0,0.002179669826173232,2.1460228264331818,2022,05,19
475,PA,2022-05-19,0.0,7.812278855768643,86.62754504886098,2022,05,19
476,BA,2022-05-19,0.0,2.8478254423959393,114.29618998616934,2022,05,19
477,RN,2022-05-19,0.0,0.20320143286398415,4.448328034538854,2022,05,19
478,RJ,2022-05-19,0.0,0.007230399003306529,0.3740522116422653,2022,05,19
479,SP,2022-05-19,0.0,0.023348130278686537,6.720288340002298,2022,05,19
480,CE,2022-05-19,0.0,1.295066141352929,31.948917301371694,2022,05,19
481,PE,2022-05-19,0.0,2.9820897291508572,45.726258125156164,2022,05,19
482,PI,2022-05-19,0.0,5.225231630398863,87.46696823835373,2022,05,19
483,PB,2022-05-19,0.0,0.04907745408471855,3.2623477455785643,2022,05,19
484,RS,2022-05-19,0.0,0.019660108677399542,3.4275331646203995,2022,05,19
485,GO,2022-05-19,0.0,0.027938591074495592,2.7484867135062814,2022,05,19
486,DF,2022-05-20,0.0,0.05485573180179934,1.1264247260987759,2022,05,20
487,RR,2022-05-20,0.0,3.6614669470781935,34.224438512697816,2022,05,20
488,AP,2022-05-20,1.692108967109955,23.79447644509782,141.9018457106252,2022,05,20
489,AC,2022-05-20,0.0,5.7325236985966635e-06,0.008251618593931198,2022,05,20
490,MA,2022-05-20,0.0,4.37530862675741,51.214146530605916,2022,05,20
491,SC,2022-05-20,0.0,8.155201295862114e-06,0.023984557017683983,2022,05,20
492,RO,2022-05-20,0.0,0.00023440674343892188,0.19648160669021308,2022,05,20
493,AM,2022-05-20,0.0,0.2191809059864575,30.294457635842264,2022,05,20
494,SE,2022-05-20,17.97996936738491,61.56170802800542,155.69014686346054,2022,05,20
495,MS,2022-05-20,0.0,0.026262923883479453,3.686425910331309,2022,05,20
496,MG,2022-05-20,0.0,0.1715102008575986,5.269896821351722,2022,05,20
497,AL,2022-05-20,0.0,45.035608242316705,155.69014686346054,2022,05,20
498,ES,2022-05-20,0.0,0.000270415852815649,0.9391192942857742,2022,05,20
499,TO,2022-05-20,0.0,0.026835986486467362,2.776315689086914,2022,05,20
500,MT,2022-05-20,0.0,0.09869169610441969,3.5189137905836105,2022,05,20
501,PR,2022-05-20,0.0,0.0005637538597319038,1.1385952058481053,2022,05,20
502,PA,2022-05-20,0.0,10.28328876747908,211.78073796629906,2022,05,20
503,BA,2022-05-20,0.0,3.3008423185685762,107.95038744085468,2022,05,20
504,RN,2022-05-20,0.0,3.1240659468922383,47.74972271198905,2022,05,20
505,RJ,2022-05-20,0.0,0.0014545581311041,0.13440413225907832,2022,05,20
506,SP,2022-05-20,0.0,0.0007036154242158034,1.8242553006857634,2022,05,20
507,CE,2022-05-20,0.0,6.672900138801428,63.43490786733739,2022,05,20
508,PE,2022-05-20,0.0,13.507673963914899,104.52737716618617,2022,05,20
509,PI,2022-05-20,0.0,5.922387462375145,51.214146530605916,2022,05,20
510,PB,2022-05-20,0.0,7.674817123433192,68.72068944573402,2022,05,20
511,RS,2022-05-20,0.0,0.0007345370534739352,0.46767246071249247,2022,05,20
512,GO,2022-05-20,0.0,0.1962448957632494,5.8255227990448475,2022,05,20
513,DF,2022-05-21,0.0,0.0,0.0,2022,05,21
514,RR,2022-05-21,0.0,19.4661514381842,134.98100595458862,2022,05,21
515,AP,2022-05-21,0.035585969511885196,6.592627092139037,55.538730742409825,2022,05,21
516,AC,2022-05-21,0.0,0.0,0.0,2022,05,21
517,MA,2022-05-21,0.0,3.4909594157747,29.869197302748944,2022,05,21
518,SC,2022-05-21,0.0,0.0,0.0,2022,05,21
519,RO,2022-05-21,0.0,7.640539311460043e-06,0.018605147685444495,2022,05,21
520,AM,2022-05-21,0.0,0.8683039637381426,56.175128193336505,2022,05,21
521,SE,2022-05-21,0.0,0.22190801142794464,1.912904217839241,2022,05,21
522,MS,2022-05-21,0.0,0.015618698296431905,2.6599969412200153,2022,05,21
523,MG,2022-05-21,0.0,0.01456968835589759,4.0641360729932785,2022,05,21
524,AL,2022-05-21,0.0,2.558537865269969,10.947210652361747,2022,05,21
525,ES,2022-05-21,0.0,1.268026324036065e-05,0.16824150271713734,2022,05,21
526,TO,2022-05-21,0.0,0.038797927259218074,2.3336036463891574,2022,05,21
527,MT,2022-05-21,0.0,0.014093081628844692,1.792808705882635,2022,05,21
528,PR,2022-05-21,0.0,0.0912499985714927,4.77293199300766,2022,05,21
529,PA,2022-05-21,0.0,1.5358133357193657,73.23661413510126,2022,05,21
530,BA,2022-05-21,0.0,0.17237582887023123,11.74946255589964,2022,05,21
531,RN,2022-05-21,0.0,10.829658858727502,71.66523934155703,2022,05,21
532,RJ,2022-05-21,0.0,0.006575913948301144,0.5045146597258281,2022,05,21
533,SP,2022-05-21,0.0,0.09945435490978327,7.707539081573486,2022,05,21
534,CE,2022-05-21,0.0,5.054679993828081,63.49154054932296,2022,05,21
535,PE,2022-05-21,0.0,0.5143886384464603,12.091761429794133,2022,05,21
536,PI,2022-05-21,0.0,1.422679203407369,30.64096766896546,2022,05,21
537,PB,2022-05-21,0.0,8.330424655478858,54.456692753359675,2022,05,21
538,RS,2022-05-21,0.0,0.06557188688683684,5.774567048996687,2022,05,21
539,GO,2022-05-21,0.0,0.015153492868631786,3.2784679763717577,2022,05,21
540,DF,2022-05-22,0.0,0.0,0.0,2022,05,22
541,RR,2022-05-22,0.21417667157948017,12.44497412840074,81.5220096432435,2022,05,22
542,AP,2022-05-22,0.0,7.669802860122963,50.98481039120816,2022,05,22
543,AC,2022-05-22,0.0,0.0,0.0,2022,05,22
544,MA,2022-05-22,0.0,3.7346711800703667,32.38196731879338,2022,05,22
545,SC,2022-05-22,0.0,0.3720885810839525,6.407627284526825,2022,05,22
546,RO,2022-05-22,0.0,0.002143459690846841,1.2591604497283697,2022,05,22
547,AM,2022-05-22,0.0,2.0119517856643148,67.23901376215522,2022,05,22
548,SE,2022-05-22,0.0,0.00034639632745935803,3.301575562916696,2022,05,22
549,MS,2022-05-22,0.0,0.011675146941670872,2.6709483664599247,2022,05,22
550,MG,2022-05-22,0.0,0.0066327774734382,2.175053119659424,2022,05,22
551,AL,2022-05-22,0.0,0.6693632390280909,24.470501102507114,2022,05,22
552,ES,2022-05-22,0.0,0.0004925306429933048,2.2968461979180574,2022,05,22
553,TO,2022-05-22,0.0,0.04923628771703274,11.157081197125805,2022,05,22
554,MT,2022-05-22,0.0,0.0002812597037994353,2.6709483664599247,2022,05,22
555,PR,2022-05-22,0.0,0.11915847817847285,9.409231938421726,2022,05,22
556,PA,2022-05-22,0.0,3.4187369209386707,87.77808540934979,2022,05,22
557,BA,2022-05-22,0.0,0.10486393547253083,36.852212757175664,2022,05,22
558,RN,2022-05-22,0.0,3.2450678470048264,26.270222948153517,2022,05,22
559,RJ,2022-05-22,0.0,0.004869498132385838,0.2526866062544286,2022,05,22
560,SP,2022-05-22,0.0,0.010480079555696842,3.8866796493530273,2022,05,22
561,CE,2022-05-22,0.0,2.2703324025493665,71.46885923407714,2022,05,22
562,PE,2022-05-22,0.0,0.16080792379631872,13.979335020826712,2022,05,22
563,PI,2022-05-22,0.0,0.39428236255438887,13.96455419092672,2022,05,22
564,PB,2022-05-22,0.0,0.3539666446500664,7.518673026671685,2022,05,22
565,RS,2022-05-22,0.0,0.6074877968181592,8.23164820621605,2022,05,22
566,GO,2022-05-22,0.0,0.0001687475554239989,0.4921784778707661,2022,05,22
567,DF,2022-05-23,0.0,0.0,0.0,2022,05,23
568,RR,2022-05-23,0.0,5.537723902199391,76.83267835946754,2022,05,23
569,AP,2022-05-23,0.26973867532473617,9.23351653993186,75.4824248244986,2022,05,23
570,AC,2022-05-23,0.0,0.8860409540395036,13.72957134153694,2022,05,23
571,MA,2022-05-23,0.0,2.7425013357799455,43.557132279733196,2022,05,23
572,SC,2022-05-23,0.018527577398344874,2.6533433003298685,12.332706106826663,2022,05,23
573,RO,2022-05-23,0.0,0.0,0.0,2022,05,23
574,AM,2022-05-23,0.0,1.371349970223578,39.661239609122276,2022,05,23
575,SE,2022-05-23,0.0,0.0,0.0,2022,05,23
576,MS,2022-05-23,0.0,0.06770798138156567,11.645625311178378,2022,05,23
577,MG,2022-05-23,0.0,0.0023943195765072636,2.864293895661831,2022,05,23
578,AL,2022-05-23,0.0,0.030513042033404957,3.229904942214489,2022,05,23
579,ES,2022-05-23,0.0,0.015909202675911897,1.3171183688391466,2022,05,23
580,TO,2022-05-23,0.0,0.25539680084132815,21.134811678435653,2022,05,23
581,MT,2022-05-23,0.0,0.005859082329605218,3.7307593151926994,2022,05,23
582,PR,2022-05-23,0.0,0.8439491182834287,16.014646843075752,2022,05,23
583,PA,2022-05-23,0.0,6.6533528668609785,76.33545860648155,2022,05,23
584,BA,2022-05-23,0.0,0.046929655830612343,14.559888965683548,2022,05,23
585,RN,2022-05-23,0.0,4.725319764863663,40.19026287084658,2022,05,23
586,RJ,2022-05-23,0.0,3.4896633671796445e-08,0.0033367653377354145,2022,05,23
587,SP,2022-05-23,0.0,0.02673174941017374,3.2362726042047143,2022,05,23
588,CE,2022-05-23,0.0,2.197705611479178,23.29148687934503,2022,05,23
589,PE,2022-05-23,0.0,2.5225654381749405,49.742368262649975,2022,05,23
590,PI,2022-05-23,0.0,0.3602320613890895,17.57065686427707,2022,05,23
591,PB,2022-05-23,0.0,3.8437532637158234,49.963723278880245,2022,05,23
592,RS,2022-05-23,0.0,0.15242780341728673,7.735945691354573,2022,05,23
593,GO,2022-05-23,0.0,0.004762972424924896,2.5305092446506023,2022,05,23
594,DF,2022-05-24,0.0,0.0,0.0,2022,05,24
595,RR,2022-05-24,0.0,2.195102094152636,22.334718379192054,2022,05,24
596,AP,2022-05-24,0.0,1.344719759076488,15.610501569404732,2022,05,24
597,AC,2022-05-24,0.0,4.038960650251359,36.1214870037511,2022,05,24
598,MA,2022-05-24,0.0,2.809799601131911,37.56519890727609,2022,05,24
599,SC,2022-05-24,0.0,0.0,0.0,2022,05,24
600,RO,2022-05-24,0.0,0.003371712651124633,3.815926507115364,2022,05,24
601,AM,2022-05-24,0.0,2.291770638292496,74.03664387783353,2022,05,24
602,SE,2022-05-24,0.0,0.0017862137062783757,0.13911645906046033,2022,05,24
603,MS,2022-05-24,0.0,0.05281951409039312,10.8075642778807,2022,05,24
604,MG,2022-05-24,0.0,0.0012369366069193849,9.95905233733356,2022,05,24
605,AL,2022-05-24,0.0,8.713862662337295,56.99867751792772,2022,05,24
606,ES,2022-05-24,0.0,0.018101955983149263,1.3963800533674657,2022,05,24
607,TO,2022-05-24,0.0,0.04683617150584802,7.2486521262509385,2022,05,24
608,MT,2022-05-24,0.0,0.00691946580197855,5.5039174175766234,2022,05,24
609,PR,2022-05-24,0.0,0.0013835002265226084,1.0998624674975872,2022,05,24
610,PA,2022-05-24,0.0,2.200355314340288,42.551393331959844,2022,05,24
611,BA,2022-05-24,0.0,0.036546925221938684,12.693938850544074,2022,05,24
612,RN,2022-05-24,0.0012663605157285929,13.644676938826969,34.39960342302737,2022,05,24
613,RJ,2022-05-24,0.0,0.0029129769690063416,0.7405516849830747,2022,05,24
614,SP,2022-05-24,0.0,0.004852484075917779,2.072372332215309,2022,05,24
615,CE,2022-05-24,0.0,5.011778719943393,37.42581615790611,2022,05,24
616,PE,2022-05-24,0.0,6.237361476664022,75.95548967833747,2022,05,24
617,PI,2022-05-24,0.0,0.4667182285196153,25.822301594773307,2022,05,24
618,PB,2022-05-24,0.0,5.000754382718175,34.53422138094902,2022,05,24
619,RS,2022-05-24,0.0,0.0055075539280138,1.9265638589859009,2022,05,24
620,GO,2022-05-24,0.0,0.001912313163831256,9.95905233733356,2022,05,24
621,DF,2022-05-25,0.0,0.0,0.0,2022,05,25
622,RR,2022-05-25,0.0,6.888179507155897,55.64373820833862,2022,05,25
623,AP,2022-05-25,0.0,4.206820301574503,18.04621941410005,2022,05,25
624,AC,2022-05-25,0.0,2.844003760770859,51.37009899332317,2022,05,25
625,MA,2022-05-25,0.0,0.19088523347876069,7.721374233486131,2022,05,25
626,SC,2022-05-25,0.0,0.0,0.0,2022,05,25
627,RO,2022-05-25,0.0,0.008169315609399182,2.2899317871779203,2022,05,25
628,AM,2022-05-25,0.0,1.800901272349344,60.8669223273173,2022,05,25
629,SE,2022-05-25,0.0,35.55300931767583,206.5716712474823,2022,05,25
630,MS,2022-05-25,0.0,0.07836582580299982,5.937520503997803,2022,05,25
631,MG,2022-05-25,0.0,0.005959978339255904,2.041358470916748,2022,05,25
632,AL,2022-05-25,7.185870887711644,119.32566342338158,228.56201907247305,2022,05,25
633,ES,2022-05-25,0.0,0.4411321678228912,6.288343631429598,2022,05,25
634,TO,2022-05-25,0.0,0.04444649014415833,4.850993872620165,2022,05,25
635,MT,2022-05-25,0.0,0.013141073138718921,7.906775426119566,2022,05,25
636,PR,2022-05-25,0.0,0.0,0.0,2022,05,25
637,PA,2022-05-25,0.0,0.9171643031364416,75.89572951896116,2022,05,25
638,BA,2022-05-25,0.0,0.2213679837885926,49.48934722132981,2022,05,25
639,RN,2022-05-25,0.2721249379683286,19.124849462154895,56.5078269780688,2022,05,25
640,RJ,2022-05-25,0.0,8.27242575938156e-06,0.007990846177563071,2022,05,25
641,SP,2022-05-25,0.0,0.0044036978322015245,1.8802043823335115,2022,05,25
642,CE,2022-05-25,0.0,4.364634732810537,48.83450227125753,2022,05,25
643,PE,2022-05-25,0.0,33.33903665590046,206.1769508086145,2022,05,25
644,PI,2022-05-25,0.0,0.01976528647767465,3.1165742967277765,2022,05,25
645,PB,2022-05-25,0.0,17.869395299414073,109.98291670251638,2022,05,25
646,RS,2022-05-25,0.0,10.74596506466124,136.7840815327497,2022,05,25
647,GO,2022-05-25,0.0,0.009840546033370517,2.120121955871582,2022,05,25
648,DF,2022-05-26,0.0,0.0,0.0,2022,05,26
649,RR,2022-05-26,0.0,12.552106568459783,118.12707926155872,2022,05,26
650,AP,2022-05-26,0.7201561871642017,10.678800221217582,50.45651374314912,2022,05,26
651,AC,2022-05-26,0.0,0.9222356412040863,24.420465854927897,2022,05,26
652,MA,2022-05-26,0.0,0.10206428373043083,5.777659574523568,2022,05,26
653,SC,2022-05-26,0.0,1.9592399723642717,9.99897862225771,2022,05,26
654,RO,2022-05-26,0.0,0.19070266031154282,9.540207862854004,2022,05,26
655,AM,2022-05-26,0.0,3.9570738593391286,79.30930169580932,2022,05,26
656,SE,2022-05-26,0.0,2.3207844234957427,36.35735803283751,2022,05,26
657,MS,2022-05-26,0.0,0.9111530872459985,15.099554052576423,2022,05,26
658,MG,2022-05-26,0.0,0.09848979859923955,8.297738075256348,2022,05,26
659,AL,2022-05-26,0.0,9.299698782361624,35.00377875719222,2022,05,26
660,ES,2022-05-26,0.0,0.05029044376315478,15.405295420438051,2022,05,26
661,TO,2022-05-26,0.0,0.019579209884027962,6.3593633489346715,2022,05,26
662,MT,2022-05-26,0.0,0.020541315347168118,12.145276526920497,2022,05,26
663,PR,2022-05-26,0.0,1.1031924375805633,15.099554052576423,2022,05,26
664,PA,2022-05-26,0.0,2.5565271154423663,41.240076154470444,2022,05,26
665,BA,2022-05-26,0.0,0.055896579887070474,21.877188044250236,2022,05,26
666,RN,2022-05-26,0.0,0.5905515833207157,7.188998162746429,2022,05,26
667,RJ,2022-05-26,0.0,8.727979728514034e-05,0.00749298301525414,2022,05,26
668,SP,2022-05-26,0.0,0.28717738363855794,6.997293628752232,2022,05,26
669,CE,2022-05-26,0.0,0.5951199009835271,9.580809592763984,2022,05,26
670,PE,2022-05-26,0.0,2.0602113191235705,41.990228462731466,2022,05,26
671,PI,2022-05-26,0.0,0.10073797332965495,8.635345828452174,2022,05,26
672,PB,2022-05-26,0.0,0.6909756979705798,13.282021241262555,2022,05,26
673,RS,2022-05-26,0.009761103996424936,23.16463865232401,84.35137216118164,2022,05,26
674,GO,2022-05-26,0.0,0.007428191048170326,3.4779771163593978,2022,05,26
675,DF,2022-05-27,0.0,0.0,0.0,2022,05,27
676,RR,2022-05-27,0.0017726197838783264,14.426617932013611,114.52873347373679,2022,05,27
677,AP,2022-05-27,0.0,1.4439740012824618,8.727397684445366,2022,05,27
678,AC,2022-05-27,0.0,2.6607834195690803,38.70263644873506,2022,05,27
679,MA,2022-05-27,0.0,0.5805544692281048,14.432293246383779,2022,05,27
680,SC,2022-05-27,0.12360900407657027,13.432106003874862,61.34791603591293,2022,05,27
681,RO,2022-05-27,0.0,0.2150354891577267,19.08660444803536,2022,05,27
682,AM,2022-05-27,0.0,5.1191291027055605,57.26909697371192,2022,05,27
683,SE,2022-05-27,0.0,0.23769083833635898,3.047583351843059,2022,05,27
684,MS,2022-05-27,0.0,0.6755767488239987,19.30524617433548,2022,05,27
685,MG,2022-05-27,0.0,0.19692172158073076,10.546626411378384,2022,05,27
686,AL,2022-05-27,0.0,0.4362839232789561,9.782192592509091,2022,05,27
687,ES,2022-05-27,0.0,0.34698453771706816,2.758988469839096,2022,05,27
688,TO,2022-05-27,0.0,0.03549236883088949,9.808517788711061,2022,05,27
689,MT,2022-05-27,0.0,0.0400053827556861,3.571720975684002,2022,05,27
690,PR,2022-05-27,0.0,3.877122067843922,61.749783552251756,2022,05,27
691,PA,2022-05-27,0.0,1.342425584210323,33.59461782663129,2022,05,27
692,BA,2022-05-27,0.0,0.23990478048874364,75.25745146721601,2022,05,27
693,RN,2022-05-27,0.0,4.332601284134433,21.27881242148578,2022,05,27
